text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"@devinlucifer Lemme tell ya, my puppy is 7 weeks old and I am straight up not having a good time (mostly bc I have the flu but still)",FALSE,2,devinlucifer,2/28/19 19:53,FALSE,1.1012E+18,1.10121E+18,3266713844,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",lilycheesesteak,0,FALSE,FALSE,NA,NA,,,
Pretty sure I got the godamn flu lol,FALSE,0,NA,2/28/19 19:53,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Flizzy_prop,0,FALSE,FALSE,NA,NA,,,
Officials see no link between miscarriage risk and flu shots https://t.co/dGKEeH2RM6 via Western Journal https://t.co/VZDf0MZ253,FALSE,0,NA,2/28/19 19:53,FALSE,NA,1.10121E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",IsraelNewsLinks,0,FALSE,FALSE,NA,NA,,,
"flu is rough

and

dangerous

if not 

caught

EARLY

Thank You 

@UrgentCareNews",FALSE,0,NA,2/28/19 19:53,FALSE,NA,1.10121E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",_steve3_,0,FALSE,FALSE,NA,NA,,,
Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done t… https://t.co/6uywcyNPqY,FALSE,0,NA,2/28/19 19:52,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.globalcitizen.org/\"" rel=\""nofollow\"">Global Citizen Mobile App</a>""",jakekaufman0,0,FALSE,FALSE,NA,NA,,,
"Rare flu side effect temporarily paralyzes Illinois boy, 5 https://t.co/I8FS8lf3O1",FALSE,1,NA,2/28/19 19:52,FALSE,NA,1.10121E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",bellevillenewsd,0,FALSE,FALSE,NA,NA,,,
It was one thing when my boss wanted me to work while I had the flu.. but asking me to work while the Jonas Brother… https://t.co/A4qCFrLh6a,FALSE,12,NA,2/28/19 19:52,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_ChristinaHaag,3,FALSE,FALSE,NA,NA,,,
INDIA - Swine Flu Tally Up With 12 New Cases https://t.co/L0UsRY7Ljo,FALSE,0,NA,2/28/19 19:51,FALSE,NA,1.10121E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",danwolfe_me,0,FALSE,FALSE,NA,NA,,,
"If i have the flu , Whitehurst will be tipped",FALSE,0,NA,2/28/19 19:51,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kstvna,0,FALSE,FALSE,NA,NA,,,
Western Union X press Abruptly @Ruptly Canada CM) See TV secret code and flu T Rumps Costs put it up four Mar’s shi… https://t.co/jSJxlkL1YY,FALSE,0,NA,2/28/19 19:51,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TamaraAlexis,0,FALSE,FALSE,NA,NA,,,
@sarah___nade The flu is going around. I had it last week. Before I really felt sick I was pretty exhausted for lik… https://t.co/7lYIrgEYQ3,FALSE,0,sarah___nade,2/28/19 19:50,TRUE,1.10118E+18,1.10121E+18,4116081373,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Pecman_Legweak,0,FALSE,FALSE,NA,NA,,,
@NataGunn Thank you cutie!! I’m sort of frustrated because the paper isn’t as smooth as I’d like it to be but it’s… https://t.co/VAvQvrMr3p,FALSE,0,NataGunn,2/28/19 19:49,TRUE,1.10118E+18,1.10121E+18,183051300,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",the_ravenmother,0,FALSE,FALSE,NA,NA,,,
Paul George (Philly flu) is out tonight vs the Sixers. https://t.co/92kIoYDteW,FALSE,4,NA,2/28/19 19:48,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",EJF_215,0,FALSE,FALSE,NA,NA,,,
@pneprincess Thank you. I love pictures. Sloths make everything better. I’m glad you are doing well. I’m still deal… https://t.co/Wt8xMfSb5E,FALSE,2,pneprincess,2/28/19 19:47,TRUE,1.1012E+18,1.10121E+18,19549456,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FibroSloth,0,FALSE,FALSE,NA,NA,,,
Boost your immune system with this flu fighter soup. Visit us at https://t.co/BNVgzS4bk9 for other ideas for stayin… https://t.co/jyhCiwwibf,FALSE,0,NA,2/28/19 19:47,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",ChicagoPlantEat,0,FALSE,FALSE,NA,NA,,,
"\Officials See No Link Between Miscarriage Risk and Flu Shots\"" by THE ASSOCIATED PRESS via NYT https://t.co/yedrq1UrLD""",FALSE,0,NA,2/28/19 19:47,FALSE,NA,1.10121E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",francescosz,0,FALSE,FALSE,NA,NA,,,
"@SwaggerofUT Playing our worst basketball of the year... Kyle Alexander positive for the flu... ehhhh...

Screw it, 100%. Go Vols.",FALSE,21,SwaggerofUT,2/28/19 19:46,FALSE,1.10121E+18,1.10121E+18,1223164585,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RMoses10,2,FALSE,FALSE,NA,NA,,,
"Saddest part is, if i smoke=automatic knockout. Cant get shit done til this flu gone.",FALSE,0,NA,2/28/19 19:46,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Steph_Bomma,0,FALSE,FALSE,NA,NA,,,
Health officials say further research has not found a miscarriage risk for women who get annual flu shots. https://t.co/pgO2knoxNO,FALSE,1,NA,2/28/19 19:46,FALSE,NA,1.10121E+18,NA,"<a href=\http://www.socialnewsdesk.com\"" rel=\""nofollow\"">SocialNewsDesk</a>""",WNDU,0,FALSE,FALSE,NA,NA,,,
"Vick’s may not help my stomach flu, but I’m willing to try ole faithful.",FALSE,0,NA,2/28/19 19:46,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BrittanyRaeee,0,FALSE,FALSE,NA,NA,,,
Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done t… https://t.co/kBJ8zpaV1K,FALSE,0,NA,2/28/19 19:45,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.globalcitizen.org/\"" rel=\""nofollow\"">Global Citizen Mobile App</a>""",jackiea221,0,FALSE,FALSE,NA,NA,,,
My poor boy has the flu which means everyone in the house is now on Tamiflu 😕🤒😷.,FALSE,0,NA,2/28/19 19:45,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",crisamicone,0,FALSE,FALSE,NA,NA,,,
Making the decision to keep your child home from school or send them for the day isn't always easy. Use these tips… https://t.co/GkhMsjZsFt,FALSE,0,NA,2/28/19 19:45,TRUE,NA,1.10121E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",cristi_jolly,0,FALSE,FALSE,NA,NA,,,
Glad you could do that. That flu is nasty. I’m sure he appreciated your efforts. https://t.co/3fIbb1qiqJ,FALSE,1,NA,2/28/19 19:45,FALSE,NA,1.10121E+18,NA,"<a href=\http://tapbots.com/tweetbot\"" rel=\""nofollow\"">Tweetbot for iΟS</a>""",sesmithfl,0,FALSE,FALSE,NA,NA,,,
\I just wish one time I actually had something wrong with me. Like a cold, or the flu," or even a food allergy.\"" https://t.co/nnUEI3lKPR""",FALSE,1,NA,2/28/19 19:45,FALSE,NA,1.10121E+18,NA,"<a href=\https://studio.twitter.com\"" rel=\""nofollow\"">Twitter Media Studio</a>""",topicstories,0,FALSE,FALSE,NA,NA,
Nothing like having the flu on your birthday week :),FALSE,4,NA,2/28/19 19:44,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ErinTaylorGray,0,FALSE,FALSE,NA,NA,,,
"I may have the flu, but I swear the pharmacist just made a call and said, “I’m looking for Christian Borle. I have… https://t.co/TP3CjrjHwc",FALSE,4,NA,2/28/19 19:43,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",claireinspace,0,FALSE,FALSE,NA,NA,,,
Day 5 of Kevin’s flu recovery shows signs of turning the corner and heading to good health.  How do I know? I broug… https://t.co/9xXbkPoPez,FALSE,2,NA,2/28/19 19:43,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MagsTweets2,0,FALSE,FALSE,NA,NA,,,
21 new flu deaths reported in NC https://t.co/qibOWQlfMd,FALSE,0,NA,2/28/19 19:42,FALSE,NA,1.10121E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",BTWwithPatAdams,0,FALSE,FALSE,NA,NA,,,
Mmmmm not for the Bs let em know flu https://t.co/HWr3RBItDq,FALSE,1,NA,2/28/19 19:42,FALSE,NA,1.10121E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",YEZZUS11,0,FALSE,FALSE,NA,NA,,,
"@bedolcaroline I’m coming back to the land of the living, slowly but surely. This flu shit was no joke, man...thanks for checking 😘",FALSE,1,bedolcaroline,2/28/19 19:41,FALSE,1.10115E+18,1.10121E+18,1.04991E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bloggyblog17,0,FALSE,FALSE,NA,NA,,,
How far along are we in the quest for a universal flu vaccine? Find out the answer to this and more in this month's… https://t.co/2O5nPRnCZi,FALSE,0,NA,2/28/19 19:40,TRUE,NA,1.10121E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",undarkmag,1,FALSE,FALSE,NA,NA,,,
"@PeterDEdgar @FSCsouthern Sophomore year, showing signs of the flu. “Just take these two aspirin. You’ll be fine in… https://t.co/h1xcoqeDDN",FALSE,1,PeterDEdgar,2/28/19 19:39,TRUE,1.10053E+18,1.10121E+18,7.98641E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",rgoldstein_mocs,0,FALSE,FALSE,NA,NA,,,
@heather28df My little niece was very proud that she was toilet trained. She caught a stomach flu that gave her dia… https://t.co/XW9i6Lu7gA,FALSE,1,heather28df,2/28/19 19:38,TRUE,1.10117E+18,1.10121E+18,30095189,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",kathleenrmc99,0,FALSE,FALSE,NA,NA,,,
@justaguyithink @AdamSchiff Obama used it for swine flu and for some this vs that were overseas,FALSE,0,justaguyithink,2/28/19 19:38,FALSE,1.1008E+18,1.10121E+18,7.93543E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tieara47,0,FALSE,FALSE,NA,NA,,,
"Scottie when asked about helping carrying MJ off the court after the Flu Game:

“It was easy, he carried me for lik… https://t.co/1jQRj56nTZ",FALSE,240,NA,2/28/19 19:38,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",StevenKelsey13,97,FALSE,FALSE,NA,NA,,,
@LoveFoodFluent @Rorifett @Quanicus @Wood1585 @KarimxxCheese I would totally give you a hug but I’m sick with the f… https://t.co/zizlNCXFT8,FALSE,3,LoveFoodFluent,2/28/19 19:38,TRUE,1.1012E+18,1.1012E+18,3107984324,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",athlondude,0,FALSE,FALSE,NA,NA,,,
my mom has the flu wassup with that,FALSE,0,NA,2/28/19 19:37,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",inalickle,0,FALSE,FALSE,NA,NA,,,
I got the flu and I am really sick and baba got me some strawberries and I love strawberries BUT I CAN'T TASTE THEM… https://t.co/lK9pWZOmot,FALSE,0,NA,2/28/19 19:37,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",SamarKhzam,0,FALSE,FALSE,NA,NA,,,
We’re still in the thick of cold &amp; flu season so it’s important to keep the spread of germs at bay. What are some o… https://t.co/gfl7RrKGzA,FALSE,1,NA,2/28/19 19:37,TRUE,NA,1.1012E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",StaplesBizCan,0,FALSE,FALSE,NA,NA,,,
"I took part in the episode on the Spanish Flu of 1918
Smithsonian Channel Presents New Series, AMERICA'S HIDDEN STO… https://t.co/KbbZOULT8x",FALSE,0,NA,2/28/19 19:36,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JamesKeesler,0,FALSE,FALSE,NA,NA,,,
@aaron_devries @Dansoap That could be it.  Worst flu I’ve ever had,FALSE,1,aaron_devries,2/28/19 19:35,FALSE,1.10119E+18,1.1012E+18,21962458,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",natedorough,0,FALSE,FALSE,NA,NA,,,
"Alongside the white winter comes the cold, flu and cough! 
See a doctor and get any necessary prescriptions at Koff… https://t.co/uSV7nhWwWn",FALSE,0,NA,2/28/19 19:34,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",myWCSA,0,FALSE,FALSE,NA,NA,,,
"@achilles254 @angelo2004m @roundrockpolice @PascoSheriff This has seriously made my, well ...early weekend, stuck a… https://t.co/drpSKd97Uy",FALSE,1,achilles254,2/28/19 19:34,TRUE,1.1012E+18,1.1012E+18,37934345,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JaninaReeves12,0,FALSE,FALSE,NA,NA,,,
"The NYC Portable Cold &amp; Flu Kit! Available wherever fine CVS pharmaceuticals are sold. 

#buttonup #dontcatchcold… https://t.co/wBDbc0QjNM",FALSE,0,NA,2/28/19 19:34,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LindaJones_NYC,0,FALSE,FALSE,NA,NA,,,
"@Jordan_Sather_ Oh, and the amount of times our facility was given a batch of flu shots that were \the wrong\"" ones.… https://t.co/QrkdQRttGP""",FALSE,0,JW14027441,2/28/19 19:34,TRUE,1.1012E+18,1.1012E+18,1.02514E+18,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JW14027441,0,FALSE,FALSE,NA,NA,,,
"@STR_Hammer Ach, the actual flu! Get well soon, but realistically a week!",FALSE,0,STR_Hammer,2/28/19 19:33,FALSE,1.1011E+18,1.1012E+18,20571198,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SexingtonChaz,0,FALSE,FALSE,NA,NA,,,
"@Jordan_Sather_ My main proof is the flu shot. They make a booster from the previous years strain, so it does nothi… https://t.co/d2Hkp0svaD",FALSE,0,Jordan_Sather_,2/28/19 19:32,TRUE,1.10095E+18,1.1012E+18,8.35628E+17,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JW14027441,0,FALSE,FALSE,NA,NA,,,
"Remember ––it's never too late to get the #flushot. 
https://t.co/FbUvznTEma",FALSE,0,NA,2/28/19 19:31,FALSE,NA,1.1012E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",sickweather,0,FALSE,FALSE,NA,NA,,,
@Nigel_Farage Has Nigel got flu? Looking rough as,FALSE,2,Nigel_Farage,2/28/19 19:30,FALSE,1.10114E+18,1.1012E+18,19017675,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",mrmartinbath,0,FALSE,FALSE,NA,NA,,,
The U.S. is funding dangerous experiments it doesn’t want you to know about. Scientists are working with deadly flu… https://t.co/mezNWVDvzG,FALSE,0,NA,2/28/19 19:30,TRUE,NA,1.1012E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",stapf,0,FALSE,FALSE,NA,NA,,,
Pretty sure the flu 😷 — feeling sick at Piedmont Henry Hospital https://t.co/JWHbFYmTHZ,FALSE,0,NA,2/28/19 19:30,FALSE,NA,1.1012E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",daeharrison,0,FALSE,FALSE,NA,NA,,,
Don’t get me wrong I’m all for vaccinations but I’VE GOTTEN THE FLU TWICE SINCE I GOT THE SHOT AND THAT’S JUST SOME BULLSHIT,FALSE,3,NA,2/28/19 19:30,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",taylorjkschlink,0,FALSE,FALSE,NA,NA,,,
@tobitege @CrucianGaming get better crufam.  i got the flu myself atm and it is no fun. no fun at all,FALSE,2,tobitege,2/28/19 19:30,FALSE,1.1012E+18,1.1012E+18,1743260114,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Nexrotix,0,FALSE,FALSE,NA,NA,,,
Your favorite uncle texts the family advice about curing the flu. You don't want to be the one to correct him. Let… https://t.co/h2HxIgQQ5k,FALSE,31,NA,2/28/19 19:30,TRUE,NA,1.1012E+18,NA,"<a href=\http://www.socialflow.com\"" rel=\""nofollow\"">SocialFlow</a>""",WSJ,6,FALSE,FALSE,NA,NA,,,
"CKDO! Chris Koppin here. Happy \Public sleeping\"" day! I find the older I get the less judgy I get about napping...… https://t.co/4wrxIFLCvj""",FALSE,1,NA,2/28/19 19:28,TRUE,NA,1.1012E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",CKDOradio,1,FALSE,FALSE,NA,NA,,,
@cooperbird7 https://t.co/vEu1aeZzL0 explain this? Why is the flu shot vaccine the highest compensated injury payou… https://t.co/P1kcdTQPzy,FALSE,0,NA,2/28/19 19:28,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JaneStanley64,0,FALSE,FALSE,NA,NA,,,
"5 things to know about cold medicines.

#health #cold #coldflu #FluSeason 

https://t.co/QrTuUM5T4r https://t.co/96U8UZyv0S",FALSE,0,NA,2/28/19 19:28,FALSE,NA,1.1012E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MiriamHospital,0,FALSE,FALSE,NA,NA,,,
"Y'all made me cry happy tears today, thank you so much for mooing me, all my kids have the flu so i got my feel goo… https://t.co/0Pt21Qo7EH",FALSE,12,NA,2/28/19 19:27,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JaninaReeves12,3,FALSE,FALSE,NA,NA,,,
\The Spanish flu pandemic of 1918, the deadliest in history," infected an estimated 500 million people worldwide — a… https://t.co/kfOCHGfkLp""",FALSE,0,NA,2/28/19 19:27,TRUE,NA,1.1012E+18,NA,"<a href=\http://www.facebook.com/twitter\"" rel=\""nofollow\"">Facebook</a>""",PoetryAlive,0,FALSE,FALSE,NA,NA,
"If this guy comes to my office ONCE MORE to tell me about how his girlfriend is throwing up, has the flu, how much… https://t.co/S5H1GkoP14",FALSE,115,NA,2/28/19 19:27,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",RachelJuly16,6,FALSE,FALSE,NA,NA,,,
"@dmac_1025 Can’t speak for other games, but he had the flu last night.",FALSE,0,dmac_1025,2/28/19 19:26,FALSE,NA,1.1012E+18,607119694,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",StephenEGarrett,0,FALSE,FALSE,NA,NA,,,
3 @Mike_Stud concerts in 2 different states within 5 days - best time of my life! Now I have the flu but well worth it 🤒🤷🏻‍♀️,FALSE,2,NA,2/28/19 19:25,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ssshhheeelllby,0,FALSE,FALSE,NA,NA,,,
Leadership in the CDC’s flu division are recommending that people still get a flu shot to prevent a late-season rus… https://t.co/18TmB7Hpyk,FALSE,0,NA,2/28/19 19:25,TRUE,NA,1.1012E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",LeavittPartners,0,FALSE,FALSE,NA,NA,,,
I hate flu shots. I damn near slept I slept for a straight 13 hours.,FALSE,1,NA,2/28/19 19:25,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DropDead__Bitch,0,FALSE,FALSE,NA,NA,,,
"@Dax_x98 Having a high pain day, I’m still sick..have had a stomach bug, the flu &amp; an upper/lower respiratory infec… https://t.co/0lQzmVtZnK",FALSE,0,Dax_x98,2/28/19 19:25,TRUE,1.10119E+18,1.1012E+18,8.74106E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Ohpainterswife,0,FALSE,FALSE,NA,NA,,,
I have the worst flu 🤒 send help 😭 omg this sucks so bad,FALSE,2,NA,2/28/19 19:25,FALSE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",real_ErinJoyce,0,FALSE,FALSE,NA,NA,,,
@mayanel23 this is why u got the flu,FALSE,2,mayanel23,2/28/19 19:25,FALSE,1.10119E+18,1.1012E+18,1.10089E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",zvira00,0,FALSE,FALSE,NA,NA,,,
"Flu and the common cold are both respiratory illnesses, but they are caused by different viruses. It can be difficu… https://t.co/Fs9ItcSWjS",FALSE,1,NA,2/28/19 19:25,TRUE,NA,1.1012E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",UHRainbowBabies,0,FALSE,FALSE,NA,NA,,,
A week and a half out from my first half marathon and I get the flu. I hope this passes quickly. I was supposed to… https://t.co/CXjuO20KgK,FALSE,0,NA,2/28/19 19:24,TRUE,NA,1.1012E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",RunWithChappy,0,FALSE,FALSE,NA,NA,,,
